region,latitude,longitude,pollution_level,oxygen_level
Bangalore,12.661043433167404,77.4957479694918,106,19.4
Ahmedabad,22.91909057438633,72.19627007690592,187,7.800000000000001
Hyderabad,17.087853238727867,78.98501875657095,128,16.2
Jaipur,27.008746497496777,75.56151288912415,195,6.0
Kolkata,22.33300310878791,88.70229963809219,167,9.3
Ahmedabad,23.209441435003512,72.96451374132246,185,8.0
Jaipur,26.53851014167863,75.41715701341788,194,6.1
Jaipur,27.2710001069825,76.25003258386114,179,7.6
Surat,20.854301323360957,72.43675034544894,127,15.8
Hyderabad,17.46375647636,78.60498502101372,121,16.9
Surat,21.373477227732455,73.1655582528561,136,14.9
Hyderabad,17.632520636746506,78.8375527573221,139,15.1
Delhi,28.13306788752498,77.14098937146345,209,4.1
Jaipur,26.578903547049517,75.99952020517716,180,7.5
Pune,18.255783261898355,73.85107081104576,135,16.0
Delhi,28.128547127272487,77.63014388018084,203,4.699999999999999
Bangalore,13.383385112381772,77.24121455715984,116,18.4
Kolkata,22.305479146151818,88.02066042865164,193,6.699999999999999
Delhi,28.868727458362333,77.01846257644618,184,6.6
Kolkata,22.23802015212841,87.86622340613194,193,6.699999999999999
Ahmedabad,23.42863753612748,72.12684523570384,156,10.9
Ahmedabad,23.437789940379275,72.33708556486626,175,9.0
Delhi,28.217375063646585,77.36556270239966,186,6.4
Bangalore,13.017268664968634,77.77857512991514,131,16.9
Delhi,28.58295974439012,76.78003742140335,209,4.1
Hyderabad,17.220682400642843,78.56128219755188,135,15.5
Surat,21.183460504570444,72.4383223942085,146,13.9
Pune,18.66382894951733,73.55388298196807,145,15.0
Bangalore,12.55838295406499,77.33144947059655,117,18.3
Mumbai,18.700615063189126,72.74359929861781,131,14.9
Chennai,12.801003111811513,79.82539317457628,178,9.2
Hyderabad,17.057197479423635,78.4176837288482,150,14.0
Kolkata,22.90499104170191,88.85552434296123,196,6.4
Mumbai,19.267777639141983,73.05199357370003,162,11.8
Kolkata,22.298877334143807,87.99570682989668,179,8.1
Mumbai,18.68302913421104,73.15839930417164,166,11.4
Mumbai,18.958833394768437,73.00833529498308,136,14.4
Ahmedabad,22.60080167047956,72.64483182535565,181,8.4
Surat,21.610697198513012,73.2839343891706,133,15.2
Delhi,28.36673740069029,76.77628461292151,188,6.199999999999999
Jaipur,26.41610240683242,75.44986120593141,194,6.1
Hyderabad,17.60438815557482,78.01482150627793,148,14.2
Bangalore,13.098353348542332,77.24069656554131,138,16.2
Kolkata,22.47779714257533,88.45994359547765,197,6.300000000000001
Surat,21.5797644273803,72.60073000876719,149,13.6
Jaipur,26.623831257998912,75.55247074118336,183,7.199999999999999
Delhi,29.07934863460062,77.62481434819075,213,3.6999999999999993
Chennai,12.718445853099903,80.74813818420402,148,12.2
Surat,20.833928957879174,72.63052312480312,154,13.1
Mumbai,18.84771759889818,73.19365578941522,159,12.1
Jaipur,26.754625524778906,76.26868333424129,173,8.2
Jaipur,27.12136426712378,76.19340092868043,204,5.1
Ahmedabad,22.57684809834866,72.08993123359433,180,8.5
Mumbai,18.81970821190434,72.68359481326152,134,14.6
Surat,20.733383096860226,72.94224152321125,149,13.6
Mumbai,19.213302156538024,72.44839660818437,135,14.5
Hyderabad,17.419799466281194,78.98292449304464,145,14.5
Jaipur,27.228456757114326,75.71936728506662,181,7.4
Delhi,28.828852823551777,76.95779706375315,213,3.6999999999999993
Surat,20.824615757539213,72.95787051941723,146,13.9
Chennai,12.819174912238696,79.98220674928177,169,10.1
Pune,18.902375555140605,74.3157842422824,129,16.6
Pune,18.884189622965003,73.76347374857201,124,17.1
Pune,18.710191247312864,74.30219486055951,141,15.4
Surat,21.105492724187634,72.85625389411163,153,13.2
Ahmedabad,23.26891983000985,72.21691730038742,186,7.9
Kolkata,22.341789739473306,88.84615606093662,166,9.4
Surat,20.8480840587345,72.68282011134566,152,13.3
Chennai,13.412639593212445,80.18632778202917,161,10.9
Delhi,28.65513821443383,76.76190743327066,197,5.300000000000001
Mumbai,18.631727985700984,73.28942784834163,142,13.8
Ahmedabad,23.02988976508516,72.51290392328117,187,7.800000000000001
Mumbai,19.492756003118746,73.17851809985976,167,11.3
Surat,21.388899265972796,72.91733549878077,132,15.3
Surat,20.751879764866356,72.54882489879891,130,15.5
Hyderabad,17.34819943630892,78.47352821194123,131,15.9
Kolkata,22.709685888854718,88.76256770155267,166,9.4
Pune,18.11954611227762,73.97965404418339,119,17.6
Chennai,12.885095740303923,79.82150258968895,141,12.9
Jaipur,27.338985383218382,75.99772181501241,203,5.199999999999999
Kolkata,22.58987216975431,87.9481130111771,165,9.5
Ahmedabad,22.807904068463422,72.65720839421525,152,11.3
Mumbai,19.541836668807584,72.55248498788337,134,14.6
Kolkata,22.31805446253893,88.58146138264854,164,9.6
Delhi,28.787319728911434,77.32349946025519,197,5.300000000000001
Jaipur,26.743314765780198,75.53558747963085,193,6.199999999999999
Kolkata,22.60590836245874,88.8598936491007,188,7.199999999999999
Kolkata,22.70786498735908,87.90545984827226,190,7.0
Surat,21.595264556447056,72.69721311792875,156,12.9
Kolkata,22.411106879425475,87.87099181277438,197,6.300000000000001
Kolkata,22.480537818367843,88.8441612078165,173,8.7
Jaipur,26.443913043082212,75.40890525934806,195,6.0
Mumbai,18.944725155470845,73.14743141829689,130,15.0
Chennai,13.426885895824082,79.91000233870793,175,9.5
Delhi,29.02166124365018,76.79641680787108,182,6.800000000000001
Ahmedabad,23.313810714312666,72.27231133968552,171,9.4
Ahmedabad,23.372632734685038,72.36055033445415,160,10.5
Chennai,12.632560146399165,79.92060925324715,163,10.7
Delhi,28.38744202900194,77.10865800208576,207,4.300000000000001
Ahmedabad,22.780278488203994,72.77276356031044,176,8.9
Kolkata,22.122112629702293,88.4632585871358,164,9.6
Bangalore,13.013615298479726,77.55416297750553,137,16.3
Bangalore,13.156035361069307,77.59782041485863,131,16.9
Surat,21.155490634061717,72.48048163622644,157,12.8
Delhi,28.286286362105166,77.58139456335482,191,5.9
Jaipur,26.496190972548263,75.93036099354003,199,5.6
Chennai,13.167630893978723,80.03693150149881,142,12.8
Chennai,13.517120216842514,79.977234403972,179,9.1
Hyderabad,17.751451063249043,78.5075821784475,139,15.1
Mumbai,18.836675157740594,72.67459567426805,168,11.2
Jaipur,26.511637664919682,75.37802088274783,193,6.199999999999999
Jaipur,26.514291753971555,75.3032202672628,182,7.300000000000001
Mumbai,19.272754814935404,72.47434058416488,134,14.6
Hyderabad,17.205056726885292,78.74985005774556,137,15.3
Delhi,28.499006122989922,77.12688399661761,184,6.6
Ahmedabad,22.950041855359714,72.2322602934851,167,9.8
Ahmedabad,23.3756758122578,72.65272101972505,182,8.3
Jaipur,26.604071318830275,75.76184435015855,186,6.9
Surat,21.20588897045603,72.72529049459992,143,14.2
Chennai,13.07568271045809,80.24260251056452,162,10.8
Delhi,28.945841541688054,77.11251999244021,212,3.8000000000000007
Hyderabad,17.45777250973711,78.225037210628,154,13.6
Pune,18.50688276573242,73.69074554841997,113,18.2
Surat,20.909045160403608,73.28038117175599,151,13.4
Surat,20.840738048898228,72.77845054900563,140,14.5
Ahmedabad,22.84564521727942,72.61550862393946,189,7.6
Kolkata,22.519902756252602,88.82941791823477,195,6.5
Delhi,28.298335190584265,77.20651642687443,206,4.4
Bangalore,13.202610349139484,77.1712224019922,137,16.3
Kolkata,22.561879261051605,88.14998992203127,160,10.0
Chennai,12.787679232825912,80.51269539112617,154,11.6
Surat,21.488500509439383,73.01442636262773,131,15.4
Surat,21.09908438939471,72.52008565997119,153,13.2
Surat,20.937727030248343,72.85030697460347,160,12.5
Surat,20.86618018470176,73.27486638221202,151,13.4
Jaipur,26.733933008838342,75.32195070981402,187,6.800000000000001
Chennai,13.2850987210806,80.42960180657487,147,12.3
Bangalore,13.2002370223169,77.62266808093207,129,17.1
Chennai,12.692773760181058,80.154087863632,150,12.0
Delhi,28.90062301473354,77.21872607528819,202,4.800000000000001
Kolkata,22.223864284462678,88.14857473884646,196,6.4
Chennai,13.339010096980296,80.31036178890315,165,10.5
Mumbai,19.19655684702346,73.01605006513074,151,12.9
Mumbai,18.688011713068207,73.22716442992856,140,14.0
Pune,19.001497624513508,74.09707829694102,120,17.5
Chennai,13.339239167226241,79.86594893397287,153,11.7
Hyderabad,17.2886258952699,78.98027817281921,130,16.0
Kolkata,22.122922932934664,87.92680747601803,187,7.300000000000001
Ahmedabad,22.725373175914235,72.8170283325205,164,10.1
Kolkata,22.738250500625963,88.35737999807287,191,6.9
Mumbai,19.305923519285823,73.26644651681382,157,12.3
Pune,18.427807881354685,74.34326949077933,146,14.9
Chennai,12.724881376387353,79.82352589390861,156,11.4
Mumbai,19.46155944358563,72.38771041055914,141,13.9
Bangalore,13.043278878349739,77.42625784417702,114,18.6
Ahmedabad,23.030252151862665,72.5705086581076,179,8.6
Delhi,28.12959590559628,77.06909963078212,203,4.699999999999999
Hyderabad,17.141830037725185,78.0792166211831,143,14.7
Hyderabad,17.66774567425139,78.9241811723991,130,16.0
Hyderabad,17.040851536551443,78.2301426167654,131,15.9
Jaipur,27.367463187126237,75.89822638748348,176,7.9
Ahmedabad,23.416507197916808,72.59311180136692,184,8.1
Bangalore,13.419456567253661,77.35315726364024,117,18.3
Mumbai,19.364945123934927,73.05948549778846,137,14.3
Bangalore,12.822309787992085,77.8674400834265,133,16.7
Pune,18.386951187379225,73.73005316103183,146,14.9
Mumbai,18.93760731842539,72.78411854100214,168,11.2
Ahmedabad,22.628305024856516,72.69960659709304,187,7.800000000000001
Bangalore,12.542005362402515,77.44953120096801,124,17.6
Ahmedabad,23.01578082733856,72.07535994301215,180,8.5
Surat,21.64227933547456,72.49025908399383,135,15.0
Pune,18.88722148568849,74.2506730574625,116,17.9
Mumbai,19.1201260019631,73.11820952121832,147,13.3
Jaipur,26.579187335183676,76.08472055394166,183,7.199999999999999
Jaipur,26.876209824674376,75.4612773995218,185,7.0
Pune,18.136005610611512,73.74533094560711,128,16.7
Chennai,13.25581134812453,80.76144880939323,149,12.1
Kolkata,22.924137171897925,88.02051281489265,177,8.3
Mumbai,18.626853423635822,73.24125680299831,169,11.1
Mumbai,19.504372551980794,72.44332608817783,162,11.8
Surat,21.261066267395115,72.98382812377723,161,12.4
Hyderabad,17.249566427519866,78.83038052966498,159,13.1
Kolkata,22.581485255174247,87.92634427497393,192,6.800000000000001
Pune,18.162017244986615,73.45919632918921,117,17.8
Jaipur,26.497543636556085,75.59024516789009,192,6.300000000000001
Kolkata,23.037032179567984,88.58177058055193,179,8.1
Mumbai,19.45725068168189,72.72788652433196,153,12.7
Mumbai,18.887512299013988,73.16062361425757,137,14.3
Ahmedabad,23.00776674234262,72.84930940674853,187,7.800000000000001
Pune,18.463527345322913,73.73289046876963,149,14.6
Mumbai,19.10194657690146,73.18649944450115,146,13.4
Delhi,28.638154720537738,77.3797273254426,195,5.5
Jaipur,26.75458640575866,75.48176351918231,182,7.300000000000001
Chennai,12.897264150927366,79.8550708964385,145,12.5
Pune,18.7281532076054,73.71669241877906,129,16.6
Jaipur,26.838697717403427,75.72963545805021,178,7.7
Delhi,28.429316391258684,77.3915992797813,189,6.1
Jaipur,26.6498860423622,76.2662195561199,205,5.0
Ahmedabad,22.94401118251029,72.16579747590386,189,7.6
Delhi,28.30383474366102,77.16971217134828,209,4.1
Pune,18.125619555238167,74.02871976218054,147,14.8
Ahmedabad,22.940208566972977,72.14448509102614,171,9.4
Pune,18.6166585752327,74.06643708480102,148,14.7
Ahmedabad,22.560028657531802,72.64063021209145,175,9.0
Pune,18.975422919611667,74.27633490802808,122,17.3
Ahmedabad,22.73155812878087,72.91988220993373,166,9.9
Mumbai,19.04580432144868,72.83316557200637,157,12.3
Pune,18.524119434589956,74.18690288434577,121,17.4
Chennai,12.921067865925217,80.70622302275886,153,11.7
Jaipur,26.451817585120363,76.02860870835076,200,5.5
Chennai,13.550564565951356,80.66053639408831,144,12.6
Jaipur,27.05799587274981,76.17935886020969,176,7.9
Hyderabad,17.393355487564595,78.97853179246363,158,13.2
Chennai,13.415891659785455,80.19749037219393,147,12.3
Delhi,28.841168470452434,77.34275408719034,196,5.4
Surat,21.113151010747934,72.89253837793314,151,13.4
Pune,18.461003114059174,74.2136501298694,138,15.7
Mumbai,19.449361117841438,72.43746227417839,148,13.2
Pune,18.349473779460727,73.67128763341407,138,15.7
Jaipur,27.16050566788749,75.49557767515354,181,7.4
Ahmedabad,22.918554477435467,72.27055689759706,161,10.4
Jaipur,27.147651216306794,76.08463680564996,175,8.0
Surat,21.55764169075249,72.4684033751416,158,12.7
Hyderabad,17.471748118967344,78.089605088342,124,16.6
Mumbai,18.963246048203477,73.16210566560841,155,12.5
Bangalore,13.193049157109572,78.0358789289068,111,18.9
Chennai,13.35735261979302,80.33284475382759,144,12.6
Ahmedabad,22.637241958338194,72.19753765801615,165,10.0
Hyderabad,17.15386154497901,78.00773690246046,139,15.1
Kolkata,22.27080626523552,88.00790322391983,193,6.699999999999999
Hyderabad,17.369213139347643,78.0503014363778,153,13.7
Mumbai,19.57284928428144,72.80804317368907,152,12.8
Pune,18.21164212907612,73.97212891503293,112,18.3
Hyderabad,17.57020145376987,78.96859714003524,149,14.1
Delhi,29.06209850674307,77.19575104835232,197,5.300000000000001
Delhi,28.880251280557392,77.3669499112046,189,6.1
Hyderabad,17.681451769537812,78.53376299091845,153,13.7
Bangalore,12.98873189201064,77.21166441298186,111,18.9
Chennai,13.310263035432202,80.40057240018318,158,11.2
Hyderabad,16.99738593229153,78.25520491725284,158,13.2
Delhi,28.39085461812461,76.77479821779524,186,6.4
Ahmedabad,22.740199798857233,73.0374214591302,186,7.9
Bangalore,12.84343678456642,77.12043897222001,116,18.4
Ahmedabad,22.602563402528965,72.54585317984451,160,10.5
Jaipur,26.497166154426335,76.09492586956297,205,5.0
Jaipur,26.69174519093123,75.6361704166053,206,4.9
Ahmedabad,22.729143184891708,72.94550911802583,183,8.2
Ahmedabad,22.61337653836965,72.92607504138427,162,10.3
Mumbai,18.785417670821854,72.91478345559011,163,11.7
Ahmedabad,23.149814137010264,72.5430987668912,165,10.0
Ahmedabad,22.589159829823306,73.06996080658563,168,9.7
Ahmedabad,22.887866841550654,72.91301545975782,151,11.4
Jaipur,27.31403122948636,76.21349298641462,195,6.0
Ahmedabad,23.447788194793155,72.93936664200213,178,8.7
Ahmedabad,23.237062346093158,72.69481173133626,155,11.0
Delhi,28.672853240270378,77.04539372340291,209,4.1
Ahmedabad,23.50176329140452,72.76776243253303,150,11.5
Kolkata,22.313281589725886,88.60750251756062,170,9.0
Delhi,28.431188983775908,77.19271383239072,180,7.0
Bangalore,12.730305070324286,77.12049607024949,130,17.0
Delhi,28.16683593556882,77.46393253978505,216,3.4000000000000004
Surat,20.910351596022014,72.65462461373704,149,13.6
Mumbai,19.15293612334484,72.53254139464745,165,11.5
Hyderabad,17.582013013934265,78.54681598300935,156,13.4
Ahmedabad,22.94274960180754,72.63351088262323,169,9.6
Delhi,28.19240986845361,77.59025806776302,200,5.0
Pune,18.29108360430173,73.72719143705952,133,16.2
Kolkata,22.954308969638586,88.80580558726042,174,8.6
Hyderabad,16.971619760854697,78.65585415553485,146,14.4
Delhi,28.400886799471543,76.9588876064309,193,5.699999999999999
Pune,18.715519815945765,73.97294064933061,139,15.6
Kolkata,22.344915397181083,87.98140184021237,187,7.300000000000001
Delhi,28.560254579429927,77.25969049147065,202,4.800000000000001
Bangalore,12.683877515285515,77.61473484778469,133,16.7
Surat,20.92859264787037,73.14969323037312,160,12.5
Pune,18.802332579788207,73.55205896084861,136,15.9
Surat,21.275644485305342,72.38819476050989,125,16.0
Hyderabad,17.415424220327246,78.64948573274366,144,14.6
Surat,20.87107718014023,72.6368021358105,162,12.3
Hyderabad,17.370072909142696,78.52752706397153,155,13.5
Surat,21.478031451826624,73.02397842769666,163,12.2
Ahmedabad,22.93451773895166,72.20979758596812,182,8.3
Mumbai,19.52386344199907,72.44700450601876,138,14.2
Ahmedabad,22.778372540812214,72.47847677937898,151,11.4
Hyderabad,17.111734226898363,78.58868135297445,125,16.5
Kolkata,22.163096311095867,88.36142931602745,187,7.300000000000001
Surat,20.859755508536942,73.22333791553811,131,15.4
Mumbai,19.01402179635033,72.78644376280853,131,14.9
Pune,18.605961293497444,73.87787372491354,116,17.9
Hyderabad,16.950579072646637,78.71611544872654,120,17.0
Mumbai,18.935000768079263,73.18605782249807,150,13.0
Bangalore,13.267565089600607,77.40035612751238,103,19.7
Hyderabad,17.279551129281376,78.77939257284937,152,13.8
Pune,18.828102369044057,73.6030482472423,133,16.2
Ahmedabad,23.381244968529582,72.70518328474728,173,9.2
Hyderabad,17.44029582532818,78.51427962242535,120,17.0
Delhi,28.866245702531955,76.7266451601786,208,4.199999999999999
Chennai,13.112272680712676,80.17158213512792,167,10.3
Kolkata,22.1453362617772,88.65403137372611,173,8.7
Surat,21.473412123244096,72.89297695624153,156,12.9
Surat,21.332060312215006,72.68662979715201,126,15.9
Delhi,28.685112917751518,77.45439773914154,206,4.4
Jaipur,26.818806286800996,76.13856116736206,170,8.5
Jaipur,26.679565262587992,75.5318404429843,209,4.6
Bangalore,12.969798719561686,77.53326777203158,117,18.3
Surat,21.52722902833058,72.74620717685494,143,14.2
Ahmedabad,22.99110181012151,72.66270114892325,186,7.9
Ahmedabad,23.350081217480703,72.49906908582416,166,9.9
Surat,21.456783470831507,72.34838804476337,157,12.8
Mumbai,19.38326164932625,72.83733275435647,147,13.3
Jaipur,26.82903603741375,75.44230866741675,206,4.9
Bangalore,13.180399264906155,77.27247979546063,123,17.7
Mumbai,18.718845907591923,73.1419515980694,138,14.2
Kolkata,22.93444382329483,88.34100981769393,160,10.0
Surat,21.349371699537993,72.40517490721045,139,14.6
Kolkata,22.480494236780192,88.15130253384548,181,7.9
Jaipur,26.99974779124303,75.4615106750714,194,6.1
Jaipur,26.589957919713225,76.20246713797455,178,7.7
Delhi,28.71208749993853,77.31082634863306,216,3.4000000000000004
Mumbai,19.36884004527353,73.28345679063645,143,13.7
Bangalore,12.703889654096454,77.97589754561409,125,17.5
Bangalore,12.584440544516886,77.96462492552017,115,18.5
Hyderabad,17.488404212220246,78.79347814250632,157,13.3
Surat,20.68522254198057,72.64381329514147,134,15.1
Surat,20.80848317340475,72.75722237097249,145,14.0
Delhi,28.712783094757317,76.98341172100038,199,5.1
Surat,21.44853922906756,73.2723146941207,157,12.8
Mumbai,18.986292802943947,72.71065661437142,149,13.1
Delhi,28.220451247216115,77.39735762491367,194,5.6
Delhi,28.368561686432447,77.7071950544778,196,5.4
Delhi,28.21258522775992,77.2888053451668,207,4.300000000000001
